# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  853       2.933849181225e-10       2.161369189228e-12       3.895463821903e-12       1.245009521264e-14       1.038297151930e-14       3.561388224082e-15       6.742803083461e-17 
  854       2.920499401981e-10       2.188919204169e-12       4.067225142683e-12       1.245279282081e-14       1.033716672525e-14       3.535050753737e-15       7.129034107861e-17 
  855       2.906996344383e-10       2.217085921345e-12       4.235334049439e-12       1.245525446744e-14       1.029160318509e-14       3.508790473804e-15       7.513626560906e-17 
  856       2.893343929556e-10       2.245859979380e-12       4.399708793813e-12       1.245748004351e-14       1.024627859390e-14       3.482612817792e-15       7.896618663882e-17 
  857       2.879546147200e-10       2.275228685915e-12       4.560316859487e-12       1.245947119176e-14       1.020119187226e-14       3.456517742457e-15       8.277945111887e-17 
  858       2.865607035657e-10       2.305178398023e-12       4.717138111442e-12       1.246123001636e-14       1.015634222749e-14       3.430503812345e-15       8.657514060066e-17 
  859       2.851530675311e-10       2.335695320352e-12       4.870152435462e-12       1.246275865012e-14       1.011172883867e-14       3.404569569798e-15       9.035232945491e-17 
  860       2.837321188707e-10       2.366765504656e-12       5.019339738405e-12       1.246405925460e-14       1.006735085653e-14       3.378713534881e-15       9.411008485230e-17 
  861       2.822982740686e-10       2.398374849332e-12       5.164679948479e-12       1.246513402023e-14       1.002320740332e-14       3.352934205305e-15       9.784746674420e-17 
  862       2.808519538499e-10       2.430509098951e-12       5.306153015515e-12       1.246598516633e-14       9.979297572754e-15       3.327230056351e-15       1.015635278434e-16 
  863       2.793935831942e-10       2.463153843793e-12       5.443738911241e-12       1.246661494126e-14       9.935620429842e-15       3.301599540796e-15       1.052573136047e-16 
  864       2.779235913474e-10       2.496294519380e-12       5.577417629558e-12       1.246702562249e-14       9.892175010827e-15       3.276041088836e-15       1.089278622059e-16 
  865       2.764424118344e-10       2.529916406010e-12       5.707169186813e-12       1.246721951667e-14       9.848960323060e-15       3.250553108008e-15       1.125742045281e-16 
  866       2.749504824719e-10       2.564004628292e-12       5.832973622075e-12       1.246719895977e-14       9.805975344891e-15       3.225133983120e-15       1.161953641370e-16 
  867       2.734482453807e-10       2.598544154675e-12       5.954810997405e-12       1.246696631712e-14       9.763219025568e-15       3.199782076169e-15       1.197903572629e-16 
  868       2.719361469979e-10       2.633519796989e-12       6.072661398135e-12       1.246652398353e-14       9.720690285124e-15       3.174495726271e-15       1.233581927819e-16 
  869       2.704146380901e-10       2.668916209971e-12       6.186504933141e-12       1.246587438337e-14       9.678388014274e-15       3.149273249581e-15       1.268978721967e-16 
  870       2.688841737652e-10       2.704717890805e-12       6.296321735116e-12       1.246501997064e-14       9.636311074303e-15       3.124112939219e-15       1.304083896167e-16 
  871       2.673452134853e-10       2.740909178651e-12       6.402091960844e-12       1.246396322912e-14       9.594458296961e-15       3.099013065193e-15       1.338887317396e-16 
  872       2.657982210793e-10       2.777474254182e-12       6.503795791477e-12       1.246270667238e-14       9.552828484356e-15       3.073971874326e-15       1.373378778311e-16 
  873       2.642436647551e-10       2.814397139116e-12       6.601413432806e-12       1.246125284394e-14       9.511420408844e-15       3.048987590179e-15       1.407547997066e-16 
  874       2.626820171122e-10       2.851661695750e-12       6.694925115538e-12       1.245960431733e-14       9.470232812924e-15       3.024058412973e-15       1.441384617113e-16 
  875       2.611137551544e-10       2.889251626492e-12       6.784311095568e-12       1.245776369616e-14       9.429264409129e-15       2.999182519517e-15       1.474878207009e-16 
  876       2.595393603021e-10       2.927150473398e-12       6.869551654256e-12       1.245573361426e-14       9.388513879917e-15       2.974358063130e-15       1.508018260228e-16 
  877       2.579593184049e-10       2.965341617705e-12       6.950627098697e-12       1.245351673572e-14       9.347979877568e-15       2.949583173565e-15       1.540794194962e-16 
  878       2.563741197541e-10       3.003808279361e-12       7.027517762001e-12       1.245111575500e-14       9.307661024072e-15       2.924855956935e-15       1.573195353933e-16 
  879       2.547842590952e-10       3.042533516562e-12       7.100204003561e-12       1.244853339705e-14       9.267555911023e-15       2.900174495635e-15       1.605211004198e-16 
  880       2.531902356405e-10       3.081500225285e-12       7.168666209333e-12       1.244577241735e-14       9.227663099511e-15       2.875536848271e-15       1.636830336955e-16 
  881       2.515925530812e-10       3.120691138824e-12       7.232884792107e-12       1.244283560203e-14       9.187981120017e-15       2.850941049577e-15       1.668042467354e-16 
  882       2.499917196007e-10       3.160088827317e-12       7.292840191781e-12       1.243972576795e-14       9.148508472301e-15       2.826385110345e-15       1.698836434299e-16 
  883       2.483882478862e-10       3.199675697288e-12       7.348512875638e-12       1.243644576279e-14       9.109243625296e-15       2.801867017348e-15       1.729201200259e-16 
  884       2.467826551419e-10       3.239433991173e-12       7.399883338617e-12       1.243299846515e-14       9.070185017006e-15       2.777384733263e-15       1.759125651075e-16 
  885       2.451754631013e-10       3.279345786860e-12       7.446932103589e-12       1.242938678464e-14       9.031331054387e-15       2.752936196596e-15       1.788598595764e-16 
  886       2.435671980395e-10       3.319392997219e-12       7.489639721632e-12       1.242561366194e-14       8.992680113251e-15       2.728519321607e-15       1.817608766329e-16 
  887       2.419583907859e-10       3.359557369636e-12       7.527986772303e-12       1.242168206894e-14       8.954230538152e-15       2.704131998233e-15       1.846144817567e-16 
  888       2.403495767368e-10       3.399820485547e-12       7.561953863916e-12       1.241759500879e-14       8.915980642279e-15       2.679772092014e-15       1.874195326871e-16 
  889       2.387412958677e-10       3.440163759974e-12       7.591521633811e-12       1.241335551600e-14       8.877928707350e-15       2.655437444014e-15       1.901748794043e-16 
  890       2.371340927459e-10       3.480568441055e-12       7.616670748634e-12       1.240896665656e-14       8.840072983504e-15       2.631125870751e-15       1.928793641098e-16 
  891       2.355285165432e-10       3.521015609579e-12       7.637381904605e-12       1.240443152798e-14       8.802411689193e-15       2.606835164114e-15       1.955318212074e-16 
  892       2.339251210479e-10       3.561486178521e-12       7.653635827800e-12       1.239975325940e-14       8.764943011075e-15       2.582563091293e-15       1.981310772832e-16 
  893       2.323244646779e-10       3.601960892573e-12       7.665413274417e-12       1.239493501171e-14       8.727665103905e-15       2.558307394703e-15       2.006759510873e-16 
  894       2.307271104928e-10       3.642420327681e-12       7.672695031056e-12       1.238997997759e-14       8.690576090429e-15       2.534065791902e-15       2.031652535138e-16 
  895       2.291335827642e-10       3.682845951025e-12       7.675471312130e-12       1.238489140703e-14       8.653674285811e-15       2.509836767711e-15       2.055981024666e-16 
  896       2.275442358838e-10       3.723223320859e-12       7.673770119535e-12       1.237967268397e-14       8.616958875138e-15       2.485621964852e-15       2.079748731236e-16 
  897       2.259593833418e-10       3.763538937945e-12       7.667629346145e-12       1.237432725108e-14       8.580429246755e-15       2.461423832155e-15       2.102962631354e-16 
  898       2.243793409811e-10       3.803779189528e-12       7.657087422278e-12       1.236885858456e-14       8.544084768655e-15       2.437244835944e-15       2.125629791735e-16 
  899       2.228044270036e-10       3.843930349027e-12       7.642183317381e-12       1.236327019426e-14       8.507924788405e-15       2.413087460085e-15       2.147757369579e-16 
  900       2.212349619760e-10       3.883978575727e-12       7.622956541707e-12       1.235756562374e-14       8.471948633076e-15       2.388954206024e-15       2.169352612848e-16 
  901       2.196712688362e-10       3.923909914473e-12       7.599447147999e-12       1.235174845042e-14       8.436155609164e-15       2.364847592834e-15       2.190422860548e-16 
  902       2.181136728987e-10       3.963710295364e-12       7.571695733165e-12       1.234582228559e-14       8.400545002521e-15       2.340770157257e-15       2.210975543006e-16 
  903       2.165625018612e-10       4.003365533439e-12       7.539743439965e-12       1.233979077460e-14       8.365116078276e-15       2.316724453742e-15       2.231018182146e-16 
  904       2.150180858103e-10       4.042861328377e-12       7.503631958688e-12       1.233365759688e-14       8.329868080765e-15       2.292713054495e-15       2.250558391771e-16 
  905       2.134807572275e-10       4.082183264183e-12       7.463403528830e-12       1.232742646605e-14       8.294800233455e-15       2.268738549518e-15       2.269603877838e-16 
  906       2.119508509953e-10       4.121316808885e-12       7.419100940781e-12       1.232110113006e-14       8.259911738870e-15       2.244803546652e-15       2.288162438738e-16 
  907       2.104287044032e-10       4.160247314225e-12       7.370767537500e-12       1.231468537122e-14       8.225201778520e-15       2.220910671619e-15       2.306241965577e-16 
  908       2.089146571537e-10       4.198960015348e-12       7.318447216197e-12       1.230818300632e-14       8.190669512821e-15       2.197062568068e-15       2.323850442447e-16 
  909       2.074090513683e-10       4.237440030499e-12       7.262184430014e-12       1.230159788675e-14       8.156314081028e-15       2.173261897615e-15       2.340995946713e-16 
  910       2.059122315934e-10       4.275672360715e-12       7.202024189706e-12       1.229493389856e-14       8.122134601155e-15       2.149511339885e-15       2.357686649283e-16 
  911       2.044245448065e-10       4.313641889512e-12       7.138012065319e-12       1.228819496255e-14       8.088130169907e-15       2.125813592560e-15       2.373930814896e-16 
  912       2.029463404222e-10       4.351333382586e-12       7.070194187874e-12       1.228138503439e-14       8.054299862598e-15       2.102171371416e-15       2.389736802389e-16 
  913       2.014779702981e-10       4.388731487496e-12       6.998617251044e-12       1.227450810471e-14       8.020642733087e-15       2.078587410368e-15       2.405113064984e-16 
  914       2.000197887407e-10       4.425820733363e-12       6.923328512836e-12       1.226756819917e-14       7.987157813696e-15       2.055064461513e-15       2.420068150565e-16 
  915       1.985721525117e-10       4.462585530562e-12       6.844375797274e-12       1.226056937858e-14       7.953844115138e-15       2.031605295173e-15       2.434610701952e-16 
  916       1.971354208338e-10       4.499010170409e-12       6.761807496074e-12       1.225351573898e-14       7.920700626446e-15       2.008212699940e-15       2.448749457183e-16 
  917       1.957099553968e-10       4.535078824860e-12       6.675672570328e-12       1.224641141175e-14       7.887726314897e-15       1.984889482712e-15       2.462493249793e-16 
  918       1.942961203635e-10       4.570775546199e-12       6.586020552187e-12       1.223926056368e-14       7.854920125936e-15       1.961638468744e-15       2.475851009088e-16 
