# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1843       3.980433765216e-11       1.195364663965e-12      -6.832576730393e-13       7.596773865910e-15       5.001321712035e-16       5.804758194526e-17      -1.227599160394e-17 
 1844       3.965399109397e-11       1.200515658991e-12      -6.804862469912e-13       7.587284603431e-15       4.989659655165e-16       5.876591160444e-17      -1.240755519776e-17 
 1845       3.950407041599e-11       1.205688357401e-12      -6.782109519378e-13       7.577785572203e-15       4.978029714927e-16       5.948189839057e-17      -1.253678780020e-17 
 1846       3.935460644949e-11       1.210879700165e-12      -6.764282087823e-13       7.568277493020e-15       4.966431794634e-16       6.019544355091e-17      -1.266369516448e-17 
 1847       3.920563015216e-11       1.216086614832e-12      -6.751344176240e-13       7.558761089678e-15       4.954865796609e-16       6.090644793989e-17      -1.278828309526e-17 
 1848       3.905717260827e-11       1.221306015515e-12      -6.743259577270e-13       7.549237088981e-15       4.943331622186e-16       6.161481201860e-17      -1.291055744875e-17 
 1849       3.890926502878e-11       1.226534802868e-12      -6.739991874902e-13       7.539706220744e-15       4.931829171705e-16       6.232043585429e-17      -1.303052413278e-17 
 1850       3.876193875160e-11       1.231769864072e-12      -6.741504444167e-13       7.530169217797e-15       4.920358344514e-16       6.302321911985e-17      -1.314818910688e-17 
 1851       3.861522524168e-11       1.237008072813e-12      -6.747760450827e-13       7.520626815988e-15       4.908919038967e-16       6.372306109328e-17      -1.326355838235e-17 
 1852       3.846915609123e-11       1.242246289270e-12      -6.758722851079e-13       7.511079754189e-15       4.897511152418e-16       6.441986065720e-17      -1.337663802237e-17 
 1853       3.832376301984e-11       1.247481360088e-12      -6.774354391239e-13       7.501528774299e-15       4.886134581225e-16       6.511351629833e-17      -1.348743414206e-17 
 1854       3.817907787469e-11       1.252710118368e-12      -6.794617607443e-13       7.491974621246e-15       4.874789220745e-16       6.580392610696e-17      -1.359595290858e-17 
 1855       3.803513263069e-11       1.257929383643e-12      -6.819474825341e-13       7.482418042996e-15       4.863474965333e-16       6.649098777646e-17      -1.370220054118e-17 
 1856       3.789195939065e-11       1.263135961864e-12      -6.848888159788e-13       7.472859790550e-15       4.852191708341e-16       6.717459860275e-17      -1.380618331132e-17 
 1857       3.774959038546e-11       1.268326645377e-12      -6.882819514541e-13       7.463300617954e-15       4.840939342115e-16       6.785465548380e-17      -1.390790754274e-17 
 1858       3.760805797425e-11       1.273498212911e-12      -6.921230581954e-13       7.453741282300e-15       4.829717757994e-16       6.853105491910e-17      -1.400737961152e-17 
 1859       3.746739464456e-11       1.278647429553e-12      -6.964082842669e-13       7.444182543730e-15       4.818526846312e-16       6.920369300916e-17      -1.410460594618e-17 
 1860       3.732763301250e-11       1.283771046736e-12      -7.011337565316e-13       7.434625165441e-15       4.807366496387e-16       6.987246545500e-17      -1.419959302779e-17 
 1861       3.718880582292e-11       1.288865802216e-12      -7.062955806200e-13       7.425069913690e-15       4.796236596531e-16       7.053726755761e-17      -1.429234738998e-17 
 1862       3.705094594958e-11       1.293928420056e-12      -7.118898409002e-13       7.415517557792e-15       4.785137034038e-16       7.119799421747e-17      -1.438287561909e-17 
 1863       3.691408639531e-11       1.298955610609e-12      -7.179126004472e-13       7.405968870134e-15       4.774067695190e-16       7.185453993400e-17      -1.447118435424e-17 
 1864       3.677826029220e-11       1.303944070495e-12      -7.243599010118e-13       7.396424626168e-15       4.763028465252e-16       7.250679880510e-17      -1.455728028737e-17 
 1865       3.664350090174e-11       1.308890482589e-12      -7.312277629909e-13       7.386885604424e-15       4.752019228468e-16       7.315466452657e-17      -1.464117016337e-17 
 1866       3.650984161498e-11       1.313791515998e-12      -7.385121853962e-13       7.377352586509e-15       4.741039868066e-16       7.379803039165e-17      -1.472286078014e-17 
 1867       3.637731595274e-11       1.318643826046e-12      -7.462091458241e-13       7.367826357111e-15       4.730090266248e-16       7.443678929048e-17      -1.480235898866e-17 
 1868       3.624595756574e-11       1.323444054253e-12      -7.543146004251e-13       7.358307704006e-15       4.719170304196e-16       7.507083370960e-17      -1.487967169313e-17 
 1869       3.611580023478e-11       1.328188828319e-12      -7.628244838728e-13       7.348797418059e-15       4.708279862066e-16       7.570005573142e-17      -1.495480585095e-17 
 1870       3.598687368499e-11       1.332875065679e-12      -7.717340707410e-13       7.339296241636e-15       4.697418827250e-16       7.632435583758e-17      -1.502777020130e-17 
 1871       3.585919099238e-11       1.337500886811e-12      -7.810360542307e-13       7.329804713396e-15       4.686587119241e-16       7.694366939534e-17      -1.509858046513e-17 
 1872       3.573276107908e-11       1.342064709037e-12      -7.907224523460e-13       7.320323322292e-15       4.675784664957e-16       7.755794037745e-17      -1.516725418596e-17 
 1873       3.560759289032e-11       1.346564943596e-12      -8.007852450700e-13       7.310852559056e-15       4.665011390500e-16       7.816711257687e-17      -1.523380900538e-17 
 1874       3.548369539442e-11       1.350999995630e-12      -8.112163743119e-13       7.301392916200e-15       4.654267221150e-16       7.877112960659e-17      -1.529826266313e-17 
 1875       3.536107758290e-11       1.355368264178e-12      -8.220077438553e-13       7.291944888022e-15       4.643552081365e-16       7.936993489942e-17      -1.536063299728e-17 
 1876       3.523974847041e-11       1.359668142171e-12      -8.331512193047e-13       7.282508970604e-15       4.632865894780e-16       7.996347170775e-17      -1.542093794436e-17 
 1877       3.511971709481e-11       1.363898016418e-12      -8.446386280339e-13       7.273085661816e-15       4.622208584207e-16       8.055168310334e-17      -1.547919553950e-17 
 1878       3.500099251718e-11       1.368056267606e-12      -8.564617591332e-13       7.263675461319e-15       4.611580071629e-16       8.113451197714e-17      -1.553542391656e-17 
 1879       3.488358382183e-11       1.372141270287e-12      -8.686123633569e-13       7.254278870564e-15       4.600980278205e-16       8.171190103905e-17      -1.558964130830e-17 
 1880       3.476750011636e-11       1.376151392869e-12      -8.810821530710e-13       7.244896392798e-15       4.590409124262e-16       8.228379281773e-17      -1.564186604651e-17 
 1881       3.465275053163e-11       1.380084997614e-12      -8.938628022004e-13       7.235528533065e-15       4.579866529300e-16       8.285012966037e-17      -1.569211656212e-17 
 1882       3.453934422183e-11       1.383940440624e-12      -9.069459461769e-13       7.226175798206e-15       4.569352411986e-16       8.341085373246e-17      -1.574041138539e-17 
 1883       3.442729036448e-11       1.387716071838e-12      -9.203231818864e-13       7.216838696864e-15       4.558866690154e-16       8.396590701765e-17      -1.578676914602e-17 
 1884       3.431659816047e-11       1.391410235021e-12      -9.339860676166e-13       7.207517739485e-15       4.548409280805e-16       8.451523131745e-17      -1.583120857330e-17 
 1885       3.420727683405e-11       1.395021267758e-12      -9.479261230045e-13       7.198213438319e-15       4.537980100103e-16       8.505876825108e-17      -1.587374849625e-17 
 1886       3.409933563290e-11       1.398547501444e-12      -9.621348289839e-13       7.188926307426e-15       4.527579063376e-16       8.559645925523e-17      -1.591440784377e-17 
 1887       3.399278382813e-11       1.401987261280e-12      -9.766036277328e-13       7.179656862672e-15       4.517206085115e-16       8.612824558385e-17      -1.595320564476e-17 
 1888       3.388763071429e-11       1.405338866261e-12      -9.913239226215e-13       7.170405621739e-15       4.506861078968e-16       8.665406830798e-17      -1.599016102829e-17 
 1889       3.378388560941e-11       1.408600629171e-12      -1.006287078159e-12       7.161173104119e-15       4.496543957744e-16       8.717386831545e-17      -1.602529322372e-17 
 1890       3.368155785503e-11       1.411770856574e-12      -1.021484419943e-12       7.151959831123e-15       4.486254633412e-16       8.768758631076e-17      -1.605862156085e-17 
 1891       3.358065681622e-11       1.414847848807e-12      -1.036907234603e-12       7.142766325878e-15       4.475993017092e-16       8.819516281482e-17      -1.609016547006e-17 
 1892       3.348119188158e-11       1.417829899969e-12      -1.052546769752e-12       7.133593113334e-15       4.465759019063e-16       8.869653816473e-17      -1.611994448244e-17 
 1893       3.338317246329e-11       1.420715297921e-12      -1.068394233934e-12       7.124440720261e-15       4.455552548755e-16       8.919165251362e-17      -1.614797822995e-17 
 1894       3.328660799714e-11       1.423502324267e-12      -1.084440796568e-12       7.115309675257e-15       4.445373514753e-16       8.968044583038e-17      -1.617428644556e-17 
 1895       3.319150794251e-11       1.426189254356e-12      -1.100677587898e-12       7.106200508743e-15       4.435221824790e-16       9.016285789948e-17      -1.619888896336e-17 
 1896       3.309788178245e-11       1.428774357270e-12      -1.117095698941e-12       7.097113752974e-15       4.425097385750e-16       9.063882832075e-17      -1.622180571876e-17 
 1897       3.300573902367e-11       1.431255895816e-12      -1.133686181434e-12       7.088049942031e-15       4.415000103664e-16       9.110829650917e-17      -1.624305674857e-17 
 1898       3.291508919657e-11       1.433632126519e-12      -1.150440047779e-12       7.079009611834e-15       4.404929883710e-16       9.157120169467e-17      -1.626266219118e-17 
 1899       3.282594185524e-11       1.435901299612e-12      -1.167348270996e-12       7.069993300135e-15       4.394886630212e-16       9.202748292188e-17      -1.628064228669e-17 
 1900       3.273830657755e-11       1.438061659034e-12      -1.184401784664e-12       7.061001546525e-15       4.384870246637e-16       9.247707904997e-17      -1.629701737704e-17 
 1901       3.265219296511e-11       1.440111442415e-12      -1.201591482876e-12       7.052034892435e-15       4.374880635595e-16       9.291992875240e-17      -1.631180790617e-17 
 1902       3.256761064330e-11       1.442048881072e-12      -1.218908220178e-12       7.043093881140e-15       4.364917698836e-16       9.335597051674e-17      -1.632503442016e-17 
 1903       3.248456926132e-11       1.443872200003e-12      -1.236342811525e-12       7.034179057756e-15       4.354981337253e-16       9.378514264440e-17      -1.633671756735e-17 
 1904       3.240307849222e-11       1.445579617874e-12      -1.253886032221e-12       7.025290969249e-15       4.345071450873e-16       9.420738325052e-17      -1.634687809851e-17 
 1905       3.232314803288e-11       1.447169347015e-12      -1.271528617871e-12       7.016430164431e-15       4.335187938863e-16       9.462263026363e-17      -1.635553686695e-17 
 1906       3.224478760407e-11       1.448639593413e-12      -1.289261264331e-12       7.007597193969e-15       4.325330699525e-16       9.503082142555e-17      -1.636271482870e-17 
 1907       3.216800695046e-11       1.449988556699e-12      -1.307074627647e-12       6.998792610378e-15       4.315499630295e-16       9.543189429112e-17      -1.636843304262e-17 
 1908       3.209281584065e-11       1.451214430147e-12      -1.324959324010e-12       6.990016968033e-15       4.305694627744e-16       9.582578622800e-17      -1.637271267054e-17 
 1909       3.201922034968e-11       1.452315756778e-12      -1.342906271807e-12       6.981270744396e-15       4.295915594611e-16       9.621245548215e-17      -1.637557348141e-17 
 1910       3.194721167543e-11       1.453292500688e-12      -1.360907720754e-12       6.972554103062e-15       4.286162460996e-16       9.659194455118e-17      -1.637702935076e-17 
 1911       3.187677723650e-11       1.454144983919e-12      -1.378956230544e-12       6.963867128903e-15       4.276435163325e-16       9.696431729643e-17      -1.637709272702e-17 
 1912       3.180790438190e-11       1.454873531094e-12      -1.397044329423e-12       6.955209906671e-15       4.266733637335e-16       9.732963792187e-17      -1.637577612447e-17 
 1913       3.174058039090e-11       1.455478469416e-12      -1.415164514147e-12       6.946582520998e-15       4.257057818061e-16       9.768797097457e-17      -1.637309212334e-17 
 1914       3.167479247297e-11       1.455960128678e-12      -1.433309249939e-12       6.937985056394e-15       4.247407639845e-16       9.803938134516e-17      -1.636905336991e-17 
 1915       3.161052776762e-11       1.456318841260e-12      -1.451470970449e-12       6.929417597248e-15       4.237783036328e-16       9.838393426838e-17      -1.636367257661e-17 
 1916       3.154777334439e-11       1.456554942140e-12      -1.469642077712e-12       6.920880227829e-15       4.228183940451e-16       9.872169532349e-17      -1.635696252206e-17 
 1917       3.148651620266e-11       1.456668768892e-12      -1.487814942108e-12       6.912373032282e-15       4.218610284457e-16       9.905273043478e-17      -1.634893605125e-17 
 1918       3.142674327162e-11       1.456660661695e-12      -1.505981902322e-12       6.903896094630e-15       4.209061999884e-16       9.937710587208e-17      -1.633960607555e-17 
 1919       3.136844141013e-11       1.456530963332e-12      -1.524135265299e-12       6.895449498773e-15       4.199539017568e-16       9.969488825118e-17      -1.632898557286e-17 
 1920       3.131159740666e-11       1.456280019198e-12      -1.542267306204e-12       6.887033328488e-15       4.190041267641e-16       1.000061445344e-16      -1.631708758765e-17 
 1921       3.125619797913e-11       1.455908177300e-12      -1.560370268384e-12       6.878647667427e-15       4.180568679529e-16       1.003109420309e-16      -1.630392523110e-17 
 1922       3.120222977489e-11       1.455415788266e-12      -1.578436363324e-12       6.870292599120e-15       4.171121181951e-16       1.006093483974e-16      -1.628951168118e-17 
 1923       3.114967937055e-11       1.454803205343e-12      -1.596457770605e-12       6.861968206971e-15       4.161698702920e-16       1.009014316385e-16      -1.627386018270e-17 
 1924       3.109853327192e-11       1.454070784406e-12      -1.614426637864e-12       6.853674574259e-15       4.152301169738e-16       1.011872601072e-16      -1.625698404746e-17 
 1925       3.104877791391e-11       1.453218883960e-12      -1.632335080756e-12       6.845411784137e-15       4.142928509000e-16       1.014669025054e-16      -1.623889665433e-17 
 1926       3.100039966042e-11       1.452247865141e-12      -1.650175182905e-12       6.837179919634e-15       4.133580646587e-16       1.017404278844e-16      -1.621961144931e-17 
 1927       3.095338480423e-11       1.451158091725e-12      -1.667938995871e-12       6.828979063651e-15       4.124257507668e-16       1.020079056452e-16      -1.619914194563e-17 
 1928       3.090771956694e-11       1.449949930130e-12      -1.685618539103e-12       6.820809298963e-15       4.114959016701e-16       1.022694055392e-16      -1.617750172390e-17 
 1929       3.086339009883e-11       1.448623749417e-12      -1.703205799902e-12       6.812670708217e-15       4.105685097426e-16       1.025249976688e-16      -1.615470443210e-17 
 1930       3.082038247879e-11       1.447179921298e-12      -1.720692733376e-12       6.804563373935e-15       4.096435672872e-16       1.027747524874e-16      -1.613076378577e-17 
 1931       3.077868271422e-11       1.445618820138e-12      -1.738071262401e-12       6.796487378509e-15       4.087210665345e-16       1.030187408003e-16      -1.610569356805e-17 
 1932       3.073827674088e-11       1.443940822959e-12      -1.755333277582e-12       6.788442804203e-15       4.078009996440e-16       1.032570337651e-16      -1.607950762977e-17 
 1933       3.069915042288e-11       1.442146309444e-12      -1.772470637205e-12       6.780429733152e-15       4.068833587027e-16       1.034897028922e-16      -1.605221988957e-17 
 1934       3.066128955251e-11       1.440235661941e-12      -1.789475167203e-12       6.772448247363e-15       4.059681357258e-16       1.037168200449e-16      -1.602384433397e-17 
 1935       3.062467985016e-11       1.438209265467e-12      -1.806338661110e-12       6.764498428713e-15       4.050553226566e-16       1.039384574406e-16      -1.599439501747e-17 
 1936       3.058930696425e-11       1.436067507712e-12      -1.823052880024e-12       6.756580358947e-15       4.041449113657e-16       1.041546876506e-16      -1.596388606264e-17 
 1937       3.055515647108e-11       1.433810779042e-12      -1.839609552561e-12       6.748694119684e-15       4.032368936517e-16       1.043655836010e-16      -1.593233166021e-17 
 1938       3.052221387478e-11       1.431439472503e-12      -1.856000374817e-12       6.740839792408e-15       4.023312612406e-16       1.045712185731e-16      -1.589974606917e-17 
 1939       3.049046460718e-11       1.428953983828e-12      -1.872217010327e-12       6.733017458474e-15       4.014280057857e-16       1.047716662035e-16      -1.586614361685e-17 
 1940       3.045989402773e-11       1.426354711436e-12      -1.888251090021e-12       6.725227199104e-15       4.005271188678e-16       1.049670004854e-16      -1.583153869903e-17 
 1941       3.043048742337e-11       1.423642056440e-12      -1.904094212186e-12       6.717469095390e-15       3.996285919946e-16       1.051572957682e-16      -1.579594578002e-17 
 1942       3.040223000849e-11       1.420816422647e-12      -1.919737942423e-12       6.709743228290e-15       3.987324166013e-16       1.053426267585e-16      -1.575937939274e-17 
 1943       3.037510692476e-11       1.417878216566e-12      -1.935173813606e-12       6.702049678629e-15       3.978385840496e-16       1.055230685206e-16      -1.572185413883e-17 
 1944       3.034910324109e-11       1.414827847410e-12      -1.950393325841e-12       6.694388527100e-15       3.969470856282e-16       1.056986964765e-16      -1.568338468875e-17 
 1945       3.032420395350e-11       1.411665727098e-12      -1.965387946424e-12       6.686759854261e-15       3.960579125528e-16       1.058695864071e-16      -1.564398578184e-17 
 1946       3.030039398502e-11       1.408392270265e-12      -1.980149109803e-12       6.679163740536e-15       3.951710559652e-16       1.060358144520e-16      -1.560367222645e-17 
 1947       3.027765818561e-11       1.405007894256e-12      -1.994668217533e-12       6.671600266216e-15       3.942865069341e-16       1.061974571104e-16      -1.556245890001e-17 
 1948       3.025598002932e-11       1.401513230523e-12      -2.008937587347e-12       6.664069451425e-15       3.934042570544e-16       1.063545722361e-16      -1.552035737216e-17 
 1949       3.023533769521e-11       1.397909760505e-12      -2.022953308253e-12       6.656571075530e-15       3.925243002520e-16       1.065071418655e-16      -1.547736574630e-17 
 1950       3.021570795680e-11       1.394199184529e-12      -2.036712406807e-12       6.649104856375e-15       3.916466309927e-16       1.066551289608e-16      -1.543347874189e-17 
 1951       3.019706748197e-11       1.390383210871e-12      -2.050211899936e-12       6.641670510189e-15       3.907712436829e-16       1.067984963766e-16      -1.538869106452e-17 
 1952       3.017939283282e-11       1.386463555768e-12      -2.063448794929e-12       6.634267751575e-15       3.898981326698e-16       1.069372068597e-16      -1.534299740581e-17 
 1953       3.016266046555e-11       1.382441943427e-12      -2.076420089427e-12       6.626896293519e-15       3.890272922414e-16       1.070712230489e-16      -1.529639244349e-17 
 1954       3.014684673030e-11       1.378320106035e-12      -2.089122771405e-12       6.619555847377e-15       3.881587166263e-16       1.072005074747e-16      -1.524887084131e-17 
 1955       3.013192787102e-11       1.374099783772e-12      -2.101553819170e-12       6.612246122882e-15       3.872923999932e-16       1.073250225596e-16      -1.520042724905e-17 
 1956       3.011788002533e-11       1.369782724820e-12      -2.113710201343e-12       6.604966828135e-15       3.864283364517e-16       1.074447306178e-16      -1.515105630252e-17 
 1957       3.010467922436e-11       1.365370685373e-12      -2.125588876852e-12       6.597717669605e-15       3.855665200512e-16       1.075595938548e-16      -1.510075262354e-17 
 1958       3.009230139265e-11       1.360865429650e-12      -2.137186794915e-12       6.590498352128e-15       3.847069447816e-16       1.076695743678e-16      -1.504951081991e-17 
 1959       3.008072234797e-11       1.356268729904e-12      -2.148500895036e-12       6.583308578904e-15       3.838496045729e-16       1.077746341450e-16      -1.499732548541e-17 
 1960       3.006991780122e-11       1.351582366430e-12      -2.159528106991e-12       6.576148051491e-15       3.829944932949e-16       1.078747350662e-16      -1.494419119977e-17 
 1961       3.005986335625e-11       1.346808127581e-12      -2.170265350814e-12       6.569016469810e-15       3.821416047573e-16       1.079698389018e-16      -1.489010252867e-17 
 1962       3.005053450974e-11       1.341947809774e-12      -2.180709536789e-12       6.561913532136e-15       3.812909327099e-16       1.080599073136e-16      -1.483505402373e-17 
 1963       3.004190665106e-11       1.337003217505e-12      -2.190857565438e-12       6.554838935098e-15       3.804424708419e-16       1.081449018539e-16      -1.477904022248e-17 
 1964       3.003395506212e-11       1.331976163355e-12      -2.200706327509e-12       6.547792373680e-15       3.795962127823e-16       1.082247839659e-16      -1.472205564834e-17 
 1965       3.002665491726e-11       1.326868468001e-12      -2.210252703967e-12       6.540773541211e-15       3.787521520995e-16       1.082995149833e-16      -1.466409481064e-17 
 1966       3.001998128308e-11       1.321681960232e-12      -2.219493565979e-12       6.533782129371e-15       3.779102823015e-16       1.083690561303e-16      -1.460515220456e-17 
 1967       3.001390911828e-11       1.316418476953e-12      -2.228425774907e-12       6.526817828183e-15       3.770705968353e-16       1.084333685215e-16      -1.454522231114e-17 
 1968       3.000841327359e-11       1.311079863199e-12      -2.237046182294e-12       6.519880326015e-15       3.762330890876e-16       1.084924131616e-16      -1.448429959729e-17 
 1969       3.000346849156e-11       1.305667972145e-12      -2.245351629854e-12       6.512969309573e-15       3.753977523839e-16       1.085461509455e-16      -1.442237851571e-17 
 1970       2.999904940646e-11       1.300184665117e-12      -2.253338949460e-12       6.506084463902e-15       3.745645799889e-16       1.085945426583e-16      -1.435945350494e-17 
 1971       2.999513054413e-11       1.294631811602e-12      -2.261004963133e-12       6.499225472384e-15       3.737335651061e-16       1.086375489746e-16      -1.429551898930e-17 
 1972       2.999168632184e-11       1.289011289257e-12      -2.268346483032e-12       6.492392016731e-15       3.729047008780e-16       1.086751304590e-16      -1.423056937892e-17 
 1973       2.998869104813e-11       1.283324983923e-12      -2.275360311440e-12       6.485583776989e-15       3.720779803859e-16       1.087072475658e-16      -1.416459906966e-17 
 1974       2.998611892272e-11       1.277574789635e-12      -2.282043240758e-12       6.478800431534e-15       3.712533966497e-16       1.087338606385e-16      -1.409760244318e-17 
 1975       2.998394403630e-11       1.271762608628e-12      -2.288392053486e-12       6.472041657065e-15       3.704309426277e-16       1.087549299104e-16      -1.402957386684e-17 
 1976       2.998214037048e-11       1.265890351354e-12      -2.294403522220e-12       6.465307128608e-15       3.696106112170e-16       1.087704155038e-16      -1.396050769375e-17 
 1977       2.998068179755e-11       1.259959936488e-12      -2.300074409635e-12       6.458596519509e-15       3.687923952530e-16       1.087802774304e-16      -1.389039826273e-17 
 1978       2.997954208041e-11       1.253973290942e-12      -2.305401468475e-12       6.451909501436e-15       3.679762875091e-16       1.087844755906e-16      -1.381923989828e-17 
 1979       2.997869487242e-11       1.247932349872e-12      -2.310381441546e-12       6.445245744372e-15       3.671622806973e-16       1.087829697741e-16      -1.374702691060e-17 
 1980       2.997811371723e-11       1.241839056690e-12      -2.315011061697e-12       6.438604916615e-15       3.663503674674e-16       1.087757196592e-16      -1.367375359554e-17 
 1981       2.997777204867e-11       1.235695363078e-12      -2.319287051817e-12       6.431986684778e-15       3.655405404074e-16       1.087626848130e-16      -1.359941423462e-17 
 1982       2.997764319059e-11       1.229503228993e-12      -2.323206124818e-12       6.425390713782e-15       3.647327920430e-16       1.087438246910e-16      -1.352400309497e-17 
 1983       2.997770035675e-11       1.223264622680e-12      -2.326764983625e-12       6.418816666857e-15       3.639271148380e-16       1.087190986372e-16      -1.344751442937e-17 
 1984       2.997791665063e-11       1.216981520685e-12      -2.329960321168e-12       6.412264205540e-15       3.631235011937e-16       1.086884658842e-16      -1.336994247620e-17 
 1985       2.997826506535e-11       1.210655907861e-12      -2.332788820366e-12       6.405732989668e-15       3.623219434491e-16       1.086518855525e-16      -1.329128145943e-17 
 1986       2.997871848347e-11       1.204289777381e-12      -2.335247154120e-12       6.399222677383e-15       3.615224338806e-16       1.086093166507e-16      -1.321152558861e-17 
 1987       2.997925102583e-11       1.197885113599e-12      -2.337332918107e-12       6.392732910657e-15       3.607249652141e-16       1.085607300682e-16      -1.313066941147e-17 
 1988       2.997984210899e-11       1.191443840460e-12      -2.339047436705e-12       6.386263271780e-15       3.599295321643e-16       1.085061446490e-16      -1.304870887457e-17 
 1989       2.998047241737e-11       1.184967872730e-12      -2.340392977716e-12       6.379813326547e-15       3.591361299063e-16       1.084455913833e-16      -1.296564027044e-17 
 1990       2.998112255694e-11       1.178459133121e-12      -2.341371821450e-12       6.373382638698e-15       3.583447535647e-16       1.083791014390e-16      -1.288145988567e-17 
 1991       2.998177305514e-11       1.171919552304e-12      -2.341986260745e-12       6.366970769910e-15       3.575553982136e-16       1.083067061621e-16      -1.279616400089e-17 
 1992       2.998240436076e-11       1.165351068917e-12      -2.342238600980e-12       6.360577279796e-15       3.567680588766e-16       1.082284370772e-16      -1.270974889077e-17 
 1993       2.998299684384e-11       1.158755629574e-12      -2.342131160095e-12       6.354201725904e-15       3.559827305263e-16       1.081443258870e-16      -1.262221082403e-17 
 1994       2.998353079557e-11       1.152135188877e-12      -2.341666268608e-12       6.347843663712e-15       3.551994080849e-16       1.080544044733e-16      -1.253354606342e-17 
 1995       2.998398642822e-11       1.145491709427e-12      -2.340846269630e-12       6.341502646626e-15       3.544180864234e-16       1.079587048970e-16      -1.244375086574e-17 
 1996       2.998434387500e-11       1.138827161831e-12      -2.339673518886e-12       6.335178225978e-15       3.536387603620e-16       1.078572593982e-16      -1.235282148179e-17 
 1997       2.998458318999e-11       1.132143524713e-12      -2.338150384727e-12       6.328869951022e-15       3.528614246700e-16       1.077501003966e-16      -1.226075415643e-17 
 1998       2.998468434805e-11       1.125442784728e-12      -2.336279248152e-12       6.322577368931e-15       3.520860740653e-16       1.076372604915e-16      -1.216754512852e-17 
 1999       2.998462724466e-11       1.118726936566e-12      -2.334062502823e-12       6.316300024798e-15       3.513127032150e-16       1.075187724626e-16      -1.207319063094e-17 
 2000       2.998439169590e-11       1.111997982965e-12      -2.331502555081e-12       6.310037461627e-15       3.505413067347e-16       1.073946692696e-16      -1.197768689058e-17 
 2001       2.998395743830e-11       1.105257934721e-12      -2.328601823964e-12       6.303789220335e-15       3.497718791886e-16       1.072649840527e-16      -1.188103012835e-17 
 2002       2.998330412876e-11       1.098508810701e-12      -2.325362741228e-12       6.297554839748e-15       3.490044150897e-16       1.071297501332e-16      -1.178321655915e-17 
 2003       2.998241134445e-11       1.091752637846e-12      -2.321787751356e-12       6.291333856598e-15       3.482389088993e-16       1.069890010132e-16      -1.168424239191e-17 
 2004       2.998125858270e-11       1.084991451187e-12      -2.317879311581e-12       6.285125805520e-15       3.474753550274e-16       1.068427703760e-16      -1.158410382953e-17 
 2005       2.997982526091e-11       1.078227293853e-12      -2.313639891905e-12       6.278930219050e-15       3.467137478320e-16       1.066910920865e-16      -1.148279706891e-17 
 2006       2.997809071646e-11       1.071462217081e-12      -2.309071975109e-12       6.272746627621e-15       3.459540816196e-16       1.065340001913e-16      -1.138031830095e-17 
 2007       2.997603420660e-11       1.064698280228e-12      -2.304178056776e-12       6.266574559562e-15       3.451963506448e-16       1.063715289192e-16      -1.127666371053e-17 
 2008       2.997363490834e-11       1.057937550777e-12      -2.298960645306e-12       6.260413541094e-15       3.444405491104e-16       1.062037126811e-16      -1.117182947650e-17 
 2009       2.997087191837e-11       1.051182104351e-12      -2.293422261933e-12       6.254263096327e-15       3.436866711671e-16       1.060305860703e-16      -1.106581177171e-17 
 2010       2.996772425295e-11       1.044434024721e-12      -2.287565440744e-12       6.248122747260e-15       3.429347109136e-16       1.058521838629e-16      -1.095860676296e-17 
 2011       2.996417084784e-11       1.037695403817e-12      -2.281392728691e-12       6.241992013773e-15       3.421846623966e-16       1.056685410182e-16      -1.085021061105e-17 
 2012       2.996019055815e-11       1.030968341737e-12      -2.274906685617e-12       6.235870413629e-15       3.414365196103e-16       1.054796926784e-16      -1.074061947071e-17 
 2013       2.995576215826e-11       1.024254946759e-12      -2.268109884264e-12       6.229757462471e-15       3.406902764969e-16       1.052856741694e-16      -1.062982949066e-17 
 2014       2.995086434177e-11       1.017557335349e-12      -2.261004910295e-12       6.223652673814e-15       3.399459269460e-16       1.050865210007e-16      -1.051783681356e-17 
 2015       2.994547572131e-11       1.010877632171e-12      -2.253594362310e-12       6.217555559050e-15       3.392034647949e-16       1.048822688658e-16      -1.040463757605e-17 
 2016       2.993957482853e-11       1.004217970099e-12      -2.245880851865e-12       6.211465627438e-15       3.384628838285e-16       1.046729536425e-16      -1.029022790869e-17 
 2017       2.993314011394e-11       9.975804902272e-13      -2.237867003486e-12       6.205382386108e-15       3.377241777787e-16       1.044586113929e-16      -1.017460393601e-17 
 2018       2.992614994684e-11       9.909673418767e-13      -2.229555454687e-12       6.199305340053e-15       3.369873403250e-16       1.042392783640e-16      -1.005776177645e-17 
 2019       2.991858261522e-11       9.843806826088e-13      -2.220948855989e-12       6.193233992127e-15       3.362523650942e-16       1.040149909874e-16      -9.939697542430e-18 
 2020       2.991041632564e-11       9.778226782341e-13      -2.212049870935e-12       6.187167843046e-15       3.355192456600e-16       1.037857858803e-16      -9.820407340277e-18 
 2021       2.990162920316e-11       9.712955028222e-13      -2.202861176108e-12       6.181106391380e-15       3.347879755434e-16       1.035516998450e-16      -9.699887270255e-18 
